date,tensorflow,pytorch,keras
2022-07-25,164471,56715,55017
2022-07-26,164498,56742,55028
2022-07-27,164535,56769,55039
2022-07-28,164583,56789,55059
2022-07-29,164623,56811,55069
2022-07-30,164649,56826,55078
2022-07-31,164677,56845,55089
2022-08-01,164706,56874,55094
2022-08-02,164729,56897,55100
2022-08-03,164759,56919,55110
2022-08-04,164796,56953,55127
2022-08-05,164831,56980,55136
2022-08-06,164852,57000,55140
2022-08-07,164880,57019,55146
2022-08-08,164911,57043,55159
2022-08-09,164938,57073,55171
2022-08-10,164975,57109,55181
2022-08-11,165003,57130,55190
2022-08-12,165035,57151,55204
2022-08-13,165059,57169,55210
2022-08-14,165085,57184,55214
2022-08-15,165115,57211,55226
2022-08-16,165141,57245,55235
2022-08-17,165176,57270,55246
2022-08-18,165202,57288,55257
2022-08-19,165237,57317,55264
2022-08-20,165261,57338,55269
2022-08-21,165279,57360,55274
2022-08-22,165308,57381,55286
2022-08-23,165338,57405,55295
2022-08-24,165372,57435,55305
2022-08-25,165400,57465,55315
2022-08-26,165427,57490,55329
2022-08-27,165459,57514,55334
2022-08-28,165477,57528,55339
2022-08-29,165513,57568,55347
2022-08-30,165536,57599,55355
2022-08-31,165563,57617,55371
2022-09-01,165594,57646,55389
2022-09-02,165626,57670,55400
2022-09-03,165643,57694,55402
2022-09-04,165666,57721,55415
2022-09-05,165683,57746,55425
2022-09-06,165723,57774,55438
2022-09-07,165750,57807,55449
2022-09-08,165776,57836,55459
2022-09-09,165798,57855,55464
2022-09-10,165815,57875,55478
2022-09-11,165836,57900,55488
2022-09-12,165864,57936,55493
2022-09-13,165887,57990,55505
2022-09-14,165910,58043,55517
2022-09-15,165944,58082,55530
2022-09-16,165975,58116,55539
2022-09-17,165993,58142,55548
2022-09-18,166015,58165,55557
2022-09-19,166045,58194,55575
2022-09-20,166069,58234,55588
2022-09-21,166097,58266,55599
2022-09-22,166121,58294,55617
2022-09-23,166148,58320,55624
2022-09-24,166167,58337,55636
2022-09-25,166190,58357,55645
2022-09-26,166224,58385,55655
2022-09-27,166251,58420,55665
2022-09-28,166290,58456,55686
2022-09-29,166322,58510,55702
2022-09-30,166351,58563,55711
2022-10-01,166368,58583,55715
2022-10-02,166396,58606,55723
2022-10-03,166420,58629,55729
2022-10-04,166447,58652,55733
2022-10-05,166474,58680,55740
2022-10-06,166502,58702,55753
2022-10-07,166535,58725,55764
2022-10-08,166555,58748,55772
2022-10-09,166590,58765,55780
2022-10-10,166614,58794,55790
2022-10-11,166654,58821,55799
2022-10-12,166684,58850,55811
2022-10-13,166711,58880,55820
2022-10-14,166732,58913,55828
2022-10-15,166749,58935,55839
2022-10-16,166762,58951,55849
2022-10-17,166784,58970,55855
2022-10-18,166805,58990,55862
2022-10-19,166831,59028,55869
2022-10-20,166871,59056,55876
2022-10-21,166910,59082,55882
2022-10-22,166928,59095,55885
2022-10-23,166961,59108,55890
2022-10-24,166996,59134,55901
2022-10-25,167027,59164,55914
2022-10-26,167053,59195,55922
2022-10-27,167084,59227,55932
2022-10-28,167112,59260,55939
2022-10-29,167135,59280,55946
2022-10-30,167165,59309,55953
2022-10-31,167193,59336,55959
2022-11-01,167228,59367,55966
2022-11-02,167260,59392,55973
2022-11-03,167297,59416,55989
2022-11-04,167324,59448,56000
2022-11-05,167351,59470,56011
2022-11-06,167365,59487,56021
2022-11-07,167402,59520,56034
2022-11-08,167430,59555,56052
2022-11-09,167461,59577,56068
2022-11-10,167491,59606,56087
2022-11-11,167522,59631,56101
2022-11-12,167544,59647,56111
2022-11-13,167558,59672,56118
2022-11-14,167581,59697,56129
2022-11-15,167610,59721,56139
2022-11-16,167643,59746,56150
2022-11-17,167675,59770,56160
2022-11-18,167699,59801,56174
2022-11-19,167721,59817,56186
2022-11-20,167752,59844,56198
2022-11-21,167779,59871,56209
2022-11-22,167811,59893,56223
2022-11-23,167850,59928,56241
2022-11-24,167873,59958,56248
2022-11-25,167899,59978,56254
2022-11-26,167911,59994,56259
2022-11-27,167937,60016,56265
2022-11-28,167961,60040,56272
2022-11-29,167986,60068,56279
2022-11-30,168018,60092,56290
2022-12-01,168048,60108,56300
2022-12-02,168076,60131,56307
2022-12-03,168095,60160,56309
2022-12-04,168113,60189,56318
2022-12-05,168148,60228,56332
2022-12-06,168171,60256,56341
2022-12-07,168192,60284,56346
2022-12-08,168216,60300,56350
2022-12-09,168234,60315,56355
2022-12-10,168250,60338,56359
2022-12-11,168273,60363,56365
2022-12-12,168297,60386,56373
2022-12-13,168325,60412,56377
2022-12-14,168352,60445,56386
2022-12-15,168395,60465,56407
2022-12-16,168414,60491,56413
2022-12-17,168428,60510,56416
2022-12-18,168444,60523,56427
2022-12-19,168465,60551,56439
2022-12-20,168494,60579,56454
2022-12-21,168536,60601,56468
2022-12-22,168565,60623,56472
2022-12-23,168593,60644,56479
2022-12-24,168613,60664,56487
2022-12-25,168636,60681,56495
2022-12-26,168663,60703,56506
2022-12-27,168696,60725,56517
2022-12-28,168721,60755,56533
2022-12-29,168741,60779,56540
2022-12-30,168763,60806,56547
2022-12-31,168781,60828,56553
2023-01-01,168801,60844,56558
2023-01-02,168823,60868,56569
2023-01-03,168860,60886,56580
2023-01-04,168901,60920,56586
2023-01-05,168931,60952,56596
2023-01-06,168967,60975,56607
2023-01-07,168982,60993,56611
2023-01-08,169006,61011,56620
2023-01-09,169043,61042,56634
2023-01-10,169080,61067,56650
2023-01-11,169115,61097,56656
2023-01-12,169152,61128,56668
2023-01-13,169193,61165,56680
2023-01-14,169223,61239,56687
2023-01-15,169250,61284,56690
2023-01-16,169278,61299,56700
2023-01-17,169324,61343,56715
2023-01-18,169348,61373,56721
2023-01-19,169377,61389,56726
2023-01-20,169412,61422,56740
2023-01-21,169449,61454,56748
2023-01-22,169471,61471,56755
2023-01-23,169502,61494,56763
2023-01-24,169530,61520,56770
2023-01-25,169548,61584,56777
2023-01-26,169576,61668,56784
2023-01-27,169597,61723,56788
2023-01-28,169618,61746,56800
2023-01-29,169650,61775,56809
2023-01-30,169676,61815,56819
2023-01-31,169702,61840,56832
2023-02-01,169735,61883,56842
2023-02-02,169774,61912,56855
2023-02-03,169810,61944,56865
2023-02-04,169849,61965,56872
2023-02-05,169880,61992,56877
2023-02-06,169914,62030,56885
2023-02-07,169968,62063,56900
2023-02-08,169992,62095,56906
2023-02-09,170027,62136,56922
2023-02-10,170058,62164,56931
2023-02-11,170095,62191,56945
2023-02-12,170132,62219,56956
2023-02-13,170163,62261,56966
2023-02-14,170210,62299,56981
2023-02-15,170243,62337,56992
2023-02-16,170299,62382,57001
2023-02-17,170325,62424,57011
2023-02-18,170358,62460,57023
2023-02-19,170395,62507,57038
2023-02-20,170434,62549,57045
2023-02-21,170465,62590,57062
2023-02-22,170494,62639,57075
2023-02-23,170534,62681,57090
2023-02-24,170581,62712,57103
2023-02-25,170651,62757,57114
2023-02-26,170712,62781,57125
2023-02-27,170759,62817,57133
2023-02-28,170808,62868,57145
2023-03-01,170851,62928,57156
2023-03-02,170886,62968,57164
2023-03-03,170917,63003,57181
2023-03-04,170948,63027,57192
2023-03-05,170983,63060,57200
2023-03-06,171023,63098,57208
2023-03-07,171065,63132,57225
2023-03-08,171103,63177,57241
2023-03-09,171158,63214,57257
2023-03-10,171203,63256,57271
2023-03-11,171229,63288,57283
2023-03-12,171261,63320,57296
2023-03-13,171287,63367,57308
2023-03-14,171329,63417,57320
2023-03-15,171364,63462,57327
2023-03-16,171406,63544,57347
2023-03-17,171444,63662,57365
2023-03-18,171480,63722,57378
2023-03-19,171521,63771,57388
2023-03-20,171561,63842,57400
2023-03-21,171604,63912,57421
2023-03-22,171640,63952,57438
2023-03-23,171693,64006,57455
2023-03-24,171738,64059,57469
2023-03-25,171779,64100,57479
2023-03-26,171811,64140,57490
2023-03-27,171862,64172,57512
2023-03-28,171914,64223,57519
2023-03-29,171959,64275,57535
2023-03-30,172001,64336,57549
2023-03-31,172054,64391,57556
2023-04-01,172115,64435,57563
2023-04-02,172215,64485,57577
2023-04-03,172324,64533,57585
2023-04-04,172394,64590,57597
2023-04-05,172446,64634,57606
2023-04-06,172507,64699,57619
2023-04-07,172559,64752,57633
2023-04-08,172600,64789,57644
2023-04-09,172636,64830,57657
2023-04-10,172693,64889,57678
2023-04-11,172738,64937,57695
2023-04-12,172788,65003,57707
2023-04-13,172847,65073,57723
2023-04-14,172888,65121,57737
2023-04-15,172927,65154,57744
2023-04-16,172966,65228,57752
2023-04-17,173015,65357,57763
2023-04-18,173057,65441,57786
2023-04-19,173106,65523,57801
2023-04-20,173145,65588,57818
2023-04-21,173186,65640,57866
2023-04-22,173227,65675,57936
2023-04-23,173269,65722,57954
2023-04-24,173311,65774,57968
2023-04-25,173373,65829,57987
2023-04-26,173414,65872,58011
2023-04-27,173459,65918,58029
2023-04-28,173505,65967,58042
2023-04-29,173540,65995,58054
2023-04-30,173566,66027,58063
2023-05-01,173600,66061,58081
2023-05-02,173636,66090,58092
2023-05-03,173689,66122,58106
2023-05-04,173742,66166,58121
2023-05-05,173815,66219,58136
2023-05-06,173884,66260,58154
2023-05-07,173917,66296,58162
2023-05-08,173964,66350,58176
2023-05-09,174014,66417,58189
2023-05-10,174073,66464,58206
2023-05-11,174139,66525,58222
2023-05-12,174173,66565,58237
2023-05-13,174210,66601,58250
2023-05-14,174250,66636,58263
2023-05-15,174307,66679,58276
2023-05-16,174356,66727,58290
2023-05-17,174404,66768,58303
2023-05-18,174458,66818,58314
2023-05-19,174506,66861,58324
2023-05-20,174551,66892,58330
2023-05-21,174584,66928,58339
2023-05-22,174635,66962,58351
2023-05-23,174694,67008,58364
2023-05-24,174751,67057,58376
2023-05-25,174793,67108,58389
2023-05-26,174839,67169,58397
2023-05-27,174881,67198,58408
2023-05-28,174929,67227,58416
2023-05-29,174980,67267,58430
2023-05-30,175039,67318,58445
2023-05-31,175077,67355,58453
2023-06-01,175122,67388,58461
2023-06-02,175160,67429,58476
2023-06-03,175181,67465,58484
2023-06-04,175211,67492,58496
2023-06-05,175248,67528,58508
2023-06-06,175284,67578,58520
2023-06-07,175309,67612,58532
2023-06-08,175357,67649,58545
2023-06-09,175390,67675,58557
2023-06-10,175428,67703,58561
2023-06-11,175444,67719,58563
